%  columns="iteration, evaluation, void, void, void, xmean" (startseed=212695, 2017/09/27 23:0:50.97)
10 121 0 0 0 1.397216e+00 1.067717e+00 2.246334e-01 7.551996e-01 1.130142e+00 1.709280e+00 1.963850e+00 5.509113e-01 1.127929e+00 1.779466e+00 1.203828e+00 2.018211e-01 1.820168e+00 2.052629e-01 1.412165e+00 4.901509e-01 1.204743e+00 1.434657e+00 
11 133 0 0 0 1.118487e+00 1.109983e+00 3.274989e-01 7.892502e-01 1.305674e+00 1.841873e+00 1.766954e+00 5.572783e-01 1.086645e+00 1.742212e+00 1.417528e+00 2.885955e-01 1.831064e+00 2.482570e-01 1.298962e+00 6.825185e-01 1.155337e+00 1.215269e+00 
12 145 0 0 0 1.154980e+00 1.036795e+00 3.034714e-01 8.010321e-01 1.241899e+00 1.762129e+00 1.873620e+00 5.104422e-01 1.387995e+00 1.910289e+00 1.411542e+00 1.900400e-01 1.681983e+00 3.278977e-01 1.231765e+00 7.507663e-01 1.164075e+00 1.110931e+00 
13 157 0 0 0 1.144298e+00 1.151167e+00 2.713989e-01 5.547250e-01 1.434159e+00 1.661046e+00 1.909579e+00 5.789836e-01 1.472714e+00 1.986272e+00 1.352977e+00 2.690330e-01 1.784179e+00 2.598036e-01 1.232760e+00 9.528423e-01 1.204614e+00 1.199127e+00 
14 169 0 0 0 1.217714e+00 1.339852e+00 5.684159e-02 4.931006e-01 1.468405e+00 1.621543e+00 1.973906e+00 6.382360e-01 1.483938e+00 1.887075e+00 1.239612e+00 5.392766e-01 1.926539e+00 1.650378e-01 1.022439e+00 1.011186e+00 1.336883e+00 1.269426e+00 
15 181 0 0 0 1.305581e+00 1.221113e+00 1.905965e-01 5.014282e-01 1.517090e+00 1.632335e+00 2.008264e+00 9.368335e-01 1.627731e+00 1.728779e+00 1.113915e+00 3.503279e-01 1.844848e+00 3.191652e-01 1.058920e+00 8.908001e-01 1.173258e+00 1.187794e+00 
16 193 0 0 0 1.266609e+00 1.306656e+00 2.899251e-01 4.238301e-01 1.695399e+00 1.492434e+00 2.041628e+00 1.119565e+00 1.493247e+00 1.592100e+00 1.177153e+00 3.922390e-01 1.933000e+00 4.646514e-01 1.048389e+00 9.957360e-01 1.268226e+00 1.117313e+00 
17 205 0 0 0 1.229607e+00 1.091734e+00 3.390381e-01 3.556951e-01 1.636425e+00 1.578056e+00 1.861526e+00 1.093195e+00 1.407606e+00 1.717174e+00 1.119519e+00 2.725298e-01 1.686260e+00 5.404248e-01 1.080557e+00 1.050592e+00 1.242034e+00 1.280426e+00 
18 217 0 0 0 1.370275e+00 1.182865e+00 4.015992e-01 3.929742e-01 1.455844e+00 1.468642e+00 1.938807e+00 1.166005e+00 1.360130e+00 1.627775e+00 1.022309e+00 1.380080e-01 1.617857e+00 4.781083e-01 1.038749e+00 1.203631e+00 1.374393e+00 1.355969e+00 
19 229 0 0 0 1.453078e+00 1.193139e+00 4.311776e-01 5.350401e-01 1.517437e+00 1.528526e+00 2.016473e+00 9.268247e-01 1.531176e+00 1.481276e+00 9.827756e-01 1.279938e-01 1.465696e+00 4.543035e-01 1.011123e+00 1.100595e+00 1.375938e+00 1.462862e+00 
20 241 0 0 0 1.378117e+00 1.069133e+00 3.664971e-01 6.208338e-01 1.648915e+00 1.469347e+00 1.980546e+00 1.056160e+00 1.607830e+00 1.466657e+00 1.003132e+00 1.670978e-01 1.477658e+00 7.401452e-01 1.249282e+00 1.076898e+00 1.502648e+00 1.497268e+00 
21 253 0 0 0 1.388418e+00 1.165484e+00 2.588991e-01 7.771367e-01 1.700137e+00 1.616765e+00 1.975343e+00 9.553083e-01 1.633943e+00 1.535287e+00 1.012391e+00 1.037491e-01 1.375559e+00 6.635837e-01 1.282542e+00 1.110657e+00 1.459236e+00 1.448738e+00 
22 265 0 0 0 1.322788e+00 1.095477e+00 1.214337e-01 7.880509e-01 1.665507e+00 1.632159e+00 2.078733e+00 1.022559e+00 1.777642e+00 1.443196e+00 1.150309e+00 1.133654e-01 1.348724e+00 7.034280e-01 1.387035e+00 1.062396e+00 1.447881e+00 1.452071e+00 
23 277 0 0 0 1.441594e+00 1.029882e+00 2.574240e-01 6.976565e-01 1.657018e+00 1.683840e+00 2.064345e+00 1.054187e+00 1.782589e+00 1.360578e+00 1.127345e+00 3.930675e-01 1.360178e+00 8.822840e-01 1.394440e+00 9.609778e-01 1.433685e+00 1.320620e+00 
24 289 0 0 0 1.355102e+00 9.902322e-01 3.958819e-01 8.293107e-01 1.681201e+00 1.789734e+00 1.967726e+00 9.967579e-01 1.769779e+00 1.261835e+00 1.144042e+00 4.805395e-01 1.325643e+00 7.935592e-01 1.208992e+00 8.189941e-01 1.359501e+00 1.348603e+00 
25 301 0 0 0 1.408731e+00 8.121760e-01 4.173915e-01 6.906592e-01 1.538035e+00 1.879319e+00 2.006437e+00 1.040201e+00 1.768811e+00 1.290098e+00 9.980597e-01 5.178472e-01 1.285618e+00 8.179543e-01 1.464493e+00 8.316381e-01 1.609824e+00 1.173899e+00 
26 313 0 0 0 1.525231e+00 8.547804e-01 3.812850e-01 6.277135e-01 1.532675e+00 1.715074e+00 2.105107e+00 9.138587e-01 1.835908e+00 1.262212e+00 9.906631e-01 5.088798e-01 1.104427e+00 6.387401e-01 1.451885e+00 7.782422e-01 1.433099e+00 1.142082e+00 
27 325 0 0 0 1.531775e+00 8.855669e-01 3.130547e-01 5.189171e-01 1.587358e+00 1.817338e+00 2.057040e+00 8.311220e-01 1.843621e+00 1.417592e+00 9.928776e-01 3.718147e-01 1.198216e+00 6.167610e-01 1.683480e+00 6.945009e-01 1.488397e+00 1.088528e+00 
28 337 0 0 0 1.422186e+00 8.865513e-01 3.003306e-01 5.363699e-01 1.623054e+00 1.823509e+00 1.993034e+00 1.063283e+00 1.703742e+00 1.381948e+00 1.039550e+00 4.646222e-01 1.282030e+00 5.463488e-01 1.630467e+00 5.599509e-01 1.561076e+00 1.003324e+00 
29 349 0 0 0 1.399722e+00 8.307242e-01 2.845039e-01 5.382299e-01 1.667830e+00 1.891029e+00 1.987514e+00 9.949288e-01 1.664071e+00 1.345913e+00 1.003897e+00 3.346233e-01 1.317644e+00 4.747886e-01 1.663041e+00 4.855704e-01 1.547163e+00 1.049685e+00 
30 361 0 0 0 1.442226e+00 7.754617e-01 3.897459e-01 6.796364e-01 1.591939e+00 1.878771e+00 1.969567e+00 1.073037e+00 1.632873e+00 1.306329e+00 9.213830e-01 4.367527e-01 1.166172e+00 4.616703e-01 1.432450e+00 5.265991e-01 1.640298e+00 9.884153e-01 
31 373 0 0 0 1.312031e+00 6.871867e-01 4.783827e-01 7.229188e-01 1.591018e+00 1.963290e+00 1.925093e+00 1.020428e+00 1.607500e+00 1.286911e+00 1.056516e+00 3.981262e-01 1.166195e+00 3.368180e-01 1.581535e+00 5.309070e-01 1.571716e+00 1.019243e+00 
32 385 0 0 0 1.245910e+00 7.257651e-01 4.771800e-01 7.229272e-01 1.678710e+00 1.944608e+00 1.973465e+00 9.734314e-01 1.755890e+00 1.204307e+00 1.069212e+00 3.748919e-01 1.071505e+00 4.512577e-01 1.637364e+00 6.052544e-01 1.548295e+00 9.196159e-01 
33 397 0 0 0 1.169268e+00 7.919893e-01 4.377162e-01 6.693978e-01 1.554647e+00 1.925137e+00 1.943128e+00 1.036861e+00 1.715889e+00 1.215745e+00 1.033227e+00 4.669562e-01 1.105304e+00 3.397400e-01 1.686752e+00 7.656003e-01 1.675780e+00 7.650338e-01 
34 409 0 0 0 1.110902e+00 8.770616e-01 3.272542e-01 7.583449e-01 1.473310e+00 2.024705e+00 1.855984e+00 9.469309e-01 1.803407e+00 1.319862e+00 1.004297e+00 5.940034e-01 1.208050e+00 3.693782e-01 1.780940e+00 7.317727e-01 1.701675e+00 7.852373e-01 
35 421 0 0 0 1.067877e+00 9.018509e-01 3.339362e-01 7.738447e-01 1.491937e+00 1.913748e+00 1.767327e+00 8.739517e-01 1.819989e+00 1.353277e+00 1.061520e+00 7.369086e-01 1.241719e+00 4.332430e-01 1.781402e+00 7.370313e-01 1.761379e+00 9.106096e-01 
36 433 0 0 0 1.177913e+00 8.487578e-01 2.449636e-01 8.173955e-01 1.584580e+00 1.835947e+00 1.710158e+00 8.807829e-01 1.948455e+00 1.355433e+00 1.116662e+00 6.037092e-01 1.146933e+00 4.979486e-01 1.929789e+00 7.384029e-01 1.815621e+00 7.948251e-01 
37 445 0 0 0 1.127533e+00 8.793540e-01 2.662607e-01 8.267705e-01 1.491218e+00 1.837839e+00 1.751566e+00 9.281770e-01 1.883300e+00 1.413378e+00 1.213357e+00 5.729806e-01 1.194137e+00 5.497181e-01 1.662742e+00 7.245964e-01 1.673606e+00 8.953962e-01 
38 457 0 0 0 9.889328e-01 8.527741e-01 3.728702e-01 8.076510e-01 1.481140e+00 1.697026e+00 1.742538e+00 1.001504e+00 1.923205e+00 1.413636e+00 1.177765e+00 6.264595e-01 1.280824e+00 5.611453e-01 1.681682e+00 6.674777e-01 1.667235e+00 9.708213e-01 
39 469 0 0 0 1.047770e+00 9.180982e-01 3.251331e-01 9.522567e-01 1.531319e+00 1.627004e+00 1.846297e+00 1.035894e+00 2.016812e+00 1.441305e+00 1.137055e+00 4.969809e-01 1.332734e+00 6.155115e-01 1.701578e+00 7.257534e-01 1.708421e+00 9.483873e-01 
40 481 0 0 0 9.042143e-01 8.916226e-01 3.193491e-01 9.936435e-01 1.460234e+00 1.636397e+00 1.886833e+00 9.550843e-01 2.018625e+00 1.524554e+00 1.153106e+00 4.323193e-01 1.341131e+00 5.547078e-01 1.699695e+00 7.224495e-01 1.655813e+00 8.048140e-01 
41 493 0 0 0 9.101322e-01 9.164338e-01 3.223811e-01 9.535938e-01 1.505853e+00 1.623754e+00 1.823900e+00 1.026458e+00 1.960392e+00 1.397436e+00 1.065886e+00 4.778747e-01 1.338867e+00 5.333872e-01 1.630108e+00 7.934101e-01 1.637994e+00 8.202089e-01 
42 505 0 0 0 8.875951e-01 8.748367e-01 2.489802e-01 9.337323e-01 1.462176e+00 1.618255e+00 1.973287e+00 1.077217e+00 1.964481e+00 1.482118e+00 1.090708e+00 3.841360e-01 1.460683e+00 6.648961e-01 1.736296e+00 7.352715e-01 1.742532e+00 8.396974e-01 
43 517 0 0 0 8.530672e-01 8.057573e-01 2.786442e-01 9.178672e-01 1.424483e+00 1.704524e+00 2.058485e+00 1.171691e+00 1.928786e+00 1.464224e+00 1.114378e+00 3.447515e-01 1.421330e+00 6.691489e-01 1.696938e+00 7.662737e-01 1.637796e+00 8.604871e-01 
44 529 0 0 0 8.016684e-01 8.125395e-01 2.702965e-01 9.607314e-01 1.437231e+00 1.687954e+00 2.037887e+00 1.140562e+00 1.945398e+00 1.506009e+00 1.119433e+00 4.540850e-01 1.464159e+00 6.581849e-01 1.715107e+00 6.288931e-01 1.648798e+00 7.932112e-01 
45 541 0 0 0 7.254954e-01 7.059336e-01 2.718294e-01 9.820933e-01 1.548341e+00 1.818661e+00 2.080717e+00 1.180620e+00 1.965965e+00 1.481639e+00 1.111500e+00 3.811340e-01 1.503749e+00 7.038506e-01 1.674721e+00 6.848584e-01 1.585341e+00 7.503705e-01 
46 553 0 0 0 7.671663e-01 7.304163e-01 2.271919e-01 9.341235e-01 1.566734e+00 1.801384e+00 2.184460e+00 1.196084e+00 1.994260e+00 1.474163e+00 1.071197e+00 3.166783e-01 1.531357e+00 7.471520e-01 1.712168e+00 6.245039e-01 1.531661e+00 7.218894e-01 
47 565 0 0 0 8.703716e-01 6.783749e-01 2.038142e-01 9.421570e-01 1.623865e+00 1.889331e+00 2.338729e+00 1.073861e+00 2.066048e+00 1.603249e+00 1.080598e+00 3.677722e-01 1.594936e+00 7.078339e-01 1.803949e+00 6.401109e-01 1.520184e+00 6.815046e-01 
48 577 0 0 0 8.937244e-01 6.940796e-01 2.120572e-01 1.079712e+00 1.561180e+00 1.881808e+00 2.462459e+00 1.016439e+00 2.047921e+00 1.585696e+00 1.206791e+00 5.379173e-01 1.577386e+00 6.640216e-01 1.753815e+00 6.221028e-01 1.446176e+00 7.158183e-01 
49 589 0 0 0 9.793848e-01 6.131652e-01 2.490763e-01 1.196708e+00 1.547154e+00 1.814266e+00 2.656409e+00 9.866668e-01 2.002199e+00 1.640934e+00 1.240619e+00 5.819362e-01 1.686486e+00 7.164983e-01 1.732076e+00 5.920459e-01 1.437921e+00 6.764637e-01 
50 601 0 0 0 1.015250e+00 4.930001e-01 2.965804e-01 1.208418e+00 1.536986e+00 1.719482e+00 2.740587e+00 1.016040e+00 2.064663e+00 1.405030e+00 1.273563e+00 6.056848e-01 1.588595e+00 7.751754e-01 1.778709e+00 4.574558e-01 1.344255e+00 7.210337e-01 
51 613 0 0 0 1.088355e+00 4.174426e-01 4.021963e-01 1.149553e+00 1.590360e+00 1.658800e+00 2.578447e+00 1.137264e+00 1.966227e+00 1.264145e+00 1.309606e+00 5.909248e-01 1.506183e+00 7.787340e-01 1.773650e+00 3.610539e-01 1.385808e+00 6.600791e-01 
52 625 0 0 0 1.164068e+00 3.964196e-01 4.000539e-01 1.127555e+00 1.576704e+00 1.580280e+00 2.518073e+00 1.134322e+00 1.901043e+00 1.147431e+00 1.302090e+00 5.775181e-01 1.484920e+00 8.974263e-01 1.828787e+00 3.063453e-01 1.363689e+00 4.968738e-01 
53 637 0 0 0 1.211616e+00 4.501265e-01 4.321508e-01 1.218295e+00 1.602489e+00 1.647913e+00 2.588680e+00 1.173241e+00 2.000072e+00 1.019576e+00 1.365196e+00 5.702904e-01 1.501905e+00 9.472403e-01 1.864097e+00 1.694355e-01 1.283457e+00 5.009034e-01 
54 649 0 0 0 1.151951e+00 4.099461e-01 4.060186e-01 1.224148e+00 1.700482e+00 1.621272e+00 2.692850e+00 1.279615e+00 1.980674e+00 1.029157e+00 1.320544e+00 5.770913e-01 1.483627e+00 9.520627e-01 1.869286e+00 2.364126e-01 1.302868e+00 5.659109e-01 
55 661 0 0 0 1.221296e+00 5.210374e-01 3.055238e-01 1.300482e+00 1.886037e+00 1.597547e+00 2.513128e+00 1.186866e+00 2.013114e+00 9.228920e-01 1.176041e+00 5.332542e-01 1.603484e+00 8.986855e-01 1.984471e+00 2.896887e-01 1.298195e+00 5.735291e-01 
56 673 0 0 0 1.213930e+00 4.203960e-01 2.907801e-01 1.311494e+00 1.811424e+00 1.559535e+00 2.493874e+00 1.151823e+00 1.967216e+00 9.563361e-01 1.174176e+00 4.951847e-01 1.513777e+00 9.408398e-01 2.039731e+00 2.438147e-01 1.378707e+00 6.188525e-01 
57 685 0 0 0 1.187301e+00 3.745165e-01 2.836545e-01 1.406036e+00 1.833930e+00 1.555227e+00 2.686453e+00 1.020759e+00 1.948475e+00 1.072710e+00 1.149791e+00 4.730663e-01 1.552557e+00 9.316250e-01 2.036641e+00 2.710794e-01 1.293386e+00 6.218481e-01 
58 697 0 0 0 1.232293e+00 3.218896e-01 2.274969e-01 1.384478e+00 1.999539e+00 1.472418e+00 2.679499e+00 9.739396e-01 1.961550e+00 1.045152e+00 1.044663e+00 4.073891e-01 1.476933e+00 9.722288e-01 2.092936e+00 3.469822e-01 1.312922e+00 6.671577e-01 
59 709 0 0 0 1.099899e+00 3.345074e-01 5.120740e-02 1.213767e+00 1.931630e+00 1.428436e+00 2.584251e+00 9.900055e-01 1.966889e+00 1.173597e+00 9.863585e-01 4.027300e-01 1.535489e+00 8.724364e-01 2.099608e+00 4.355971e-01 1.234941e+00 6.977933e-01 
60 721 0 0 0 9.887620e-01 2.949989e-01 1.366567e-01 1.127135e+00 1.957212e+00 1.378834e+00 2.626400e+00 9.988870e-01 2.034633e+00 1.150096e+00 8.908676e-01 5.576296e-01 1.568782e+00 9.161144e-01 2.129454e+00 5.849326e-01 1.235844e+00 7.004545e-01 
61 733 0 0 0 1.010256e+00 1.628524e-01 1.172724e-01 1.118887e+00 1.908640e+00 1.346721e+00 2.677553e+00 9.041611e-01 2.037537e+00 1.135171e+00 9.029128e-01 4.961752e-01 1.475590e+00 1.041827e+00 2.129198e+00 4.045310e-01 1.157527e+00 8.632486e-01 
62 745 0 0 0 1.059859e+00 1.552661e-01 9.893739e-02 1.002190e+00 1.814645e+00 1.248214e+00 2.816440e+00 1.032202e+00 2.090504e+00 1.079899e+00 8.869834e-01 5.783134e-01 1.518146e+00 1.127621e+00 2.164321e+00 4.747723e-01 1.004645e+00 9.118837e-01 
63 757 0 0 0 1.098893e+00 1.484074e-01 1.291485e-01 1.142061e+00 1.651879e+00 1.167523e+00 2.841803e+00 1.046385e+00 2.014831e+00 1.034377e+00 8.476311e-01 5.532804e-01 1.531144e+00 1.222324e+00 2.256605e+00 4.385880e-01 1.054524e+00 8.565935e-01 
64 769 0 0 0 1.178690e+00 2.751839e-01 1.694447e-01 1.084685e+00 1.778466e+00 1.092764e+00 2.679432e+00 1.101057e+00 1.945165e+00 9.636975e-01 9.272796e-01 5.823966e-01 1.508647e+00 1.277512e+00 2.243801e+00 6.297723e-01 1.037123e+00 8.648004e-01 
65 781 0 0 0 1.185947e+00 4.021172e-01 2.450263e-02 9.438978e-01 1.760879e+00 9.394412e-01 2.616902e+00 1.164849e+00 1.903368e+00 9.866454e-01 8.851666e-01 4.279682e-01 1.380661e+00 1.100068e+00 2.124848e+00 6.805969e-01 1.046978e+00 8.624270e-01 
66 793 0 0 0 1.051499e+00 4.471634e-01 2.066354e-01 1.005373e+00 1.680054e+00 1.021192e+00 2.593957e+00 1.255694e+00 1.939816e+00 1.097216e+00 8.116540e-01 3.104797e-01 1.493531e+00 1.103159e+00 1.927530e+00 7.154599e-01 1.002816e+00 8.738114e-01 
67 805 0 0 0 1.044870e+00 4.954601e-01 9.962875e-02 9.154470e-01 1.782830e+00 1.112553e+00 2.526904e+00 1.274098e+00 1.912720e+00 1.272128e+00 8.063791e-01 2.125445e-01 1.624293e+00 1.026125e+00 1.840037e+00 7.653842e-01 1.044742e+00 7.849157e-01 
68 817 0 0 0 1.117281e+00 5.536288e-01 1.716104e-01 1.074019e+00 1.734411e+00 9.904349e-01 2.524526e+00 1.401274e+00 1.990218e+00 1.203069e+00 8.659653e-01 3.170744e-01 1.545301e+00 1.145779e+00 1.812711e+00 6.869532e-01 9.468396e-01 8.381949e-01 
69 829 0 0 0 1.160075e+00 4.436309e-01 1.777142e-01 1.114016e+00 1.760938e+00 9.815596e-01 2.568619e+00 1.495316e+00 1.948150e+00 1.097916e+00 8.595320e-01 3.763772e-01 1.472531e+00 1.256414e+00 1.787020e+00 6.827128e-01 9.767566e-01 8.732504e-01 
70 841 0 0 0 1.169128e+00 5.548165e-01 3.201525e-01 9.913463e-01 1.706770e+00 1.090173e+00 2.512799e+00 1.479253e+00 1.961831e+00 1.108752e+00 8.125713e-01 3.968260e-01 1.585659e+00 1.198347e+00 1.676734e+00 7.457236e-01 1.090171e+00 9.329222e-01 
71 853 0 0 0 1.231977e+00 4.487081e-01 3.517955e-01 9.418183e-01 1.657655e+00 1.135371e+00 2.549056e+00 1.467900e+00 1.783482e+00 9.670997e-01 8.003698e-01 3.845362e-01 1.597295e+00 1.258555e+00 1.693447e+00 7.840217e-01 1.155757e+00 8.312551e-01 
72 865 0 0 0 1.167414e+00 3.820019e-01 4.308969e-01 9.940416e-01 1.798807e+00 1.160032e+00 2.586278e+00 1.546548e+00 1.828931e+00 9.184173e-01 6.897903e-01 2.732924e-01 1.696210e+00 1.377270e+00 1.616712e+00 7.102958e-01 1.105661e+00 1.002132e+00 
73 877 0 0 0 1.121367e+00 3.562171e-01 4.082353e-01 9.508546e-01 1.830186e+00 1.224621e+00 2.649115e+00 1.535276e+00 1.786105e+00 9.364965e-01 6.638168e-01 3.402623e-01 1.792470e+00 1.370302e+00 1.759782e+00 7.595111e-01 1.119772e+00 1.076633e+00 
74 889 0 0 0 1.126126e+00 3.802296e-01 3.936814e-01 9.829691e-01 1.834709e+00 1.210716e+00 2.697930e+00 1.547206e+00 1.756039e+00 9.563798e-01 8.522267e-01 2.850610e-01 1.783808e+00 1.314877e+00 1.739123e+00 7.328822e-01 9.916866e-01 1.042768e+00 
75 901 0 0 0 1.135269e+00 3.160817e-01 3.777809e-01 9.185675e-01 1.802323e+00 1.244792e+00 2.734214e+00 1.518863e+00 1.751740e+00 1.052605e+00 8.762037e-01 2.648019e-01 1.806058e+00 1.192779e+00 1.653891e+00 6.225220e-01 1.056606e+00 9.457171e-01 
76 913 0 0 0 1.096815e+00 3.346391e-01 4.399496e-01 1.003685e+00 1.666808e+00 1.099435e+00 2.638621e+00 1.566656e+00 1.700244e+00 9.613894e-01 7.864523e-01 2.347205e-01 1.715018e+00 1.283365e+00 1.655675e+00 6.446453e-01 1.110775e+00 8.764084e-01 
77 925 0 0 0 1.110593e+00 3.672929e-01 4.788859e-01 9.908002e-01 1.549804e+00 1.036781e+00 2.624089e+00 1.568070e+00 1.684551e+00 9.204064e-01 7.986510e-01 2.474034e-01 1.674780e+00 1.348498e+00 1.603033e+00 7.229504e-01 1.061256e+00 9.962473e-01 
78 937 0 0 0 1.153552e+00 3.434915e-01 5.370832e-01 9.355694e-01 1.590159e+00 1.049609e+00 2.684172e+00 1.547242e+00 1.638005e+00 9.210070e-01 8.488949e-01 3.585791e-01 1.763536e+00 1.408820e+00 1.581977e+00 7.944144e-01 1.084036e+00 9.468572e-01 
79 949 0 0 0 1.208582e+00 2.239243e-01 5.473107e-01 1.005702e+00 1.604656e+00 1.075580e+00 2.775516e+00 1.463186e+00 1.676085e+00 9.627413e-01 8.159319e-01 3.887013e-01 1.720899e+00 1.394866e+00 1.590579e+00 8.207718e-01 1.125203e+00 9.681391e-01 
80 961 0 0 0 1.243154e+00 1.743455e-01 5.934829e-01 1.065328e+00 1.628471e+00 1.102392e+00 2.827061e+00 1.501722e+00 1.619283e+00 8.833146e-01 9.094349e-01 3.227017e-01 1.698032e+00 1.454140e+00 1.617813e+00 7.484405e-01 1.187130e+00 7.999794e-01 
81 973 0 0 0 1.206501e+00 1.769254e-01 5.884300e-01 1.078918e+00 1.588123e+00 1.115440e+00 2.769356e+00 1.493636e+00 1.620730e+00 8.549813e-01 9.528907e-01 2.926863e-01 1.625228e+00 1.424016e+00 1.579682e+00 7.638402e-01 1.202956e+00 7.976899e-01 
82 985 0 0 0 1.176875e+00 2.925252e-01 6.389160e-01 1.073204e+00 1.635714e+00 1.184060e+00 2.788021e+00 1.452844e+00 1.636466e+00 8.427849e-01 1.033118e+00 3.177873e-01 1.623444e+00 1.329536e+00 1.621409e+00 7.821228e-01 1.276980e+00 7.709050e-01 
83 997 0 0 0 1.173377e+00 2.486625e-01 6.804675e-01 1.034949e+00 1.615293e+00 1.222091e+00 2.816420e+00 1.359802e+00 1.683841e+00 8.484739e-01 1.007668e+00 2.319376e-01 1.643988e+00 1.291025e+00 1.643671e+00 7.978869e-01 1.287231e+00 7.238532e-01 
84 1009 0 0 0 1.187943e+00 2.467535e-01 6.779692e-01 9.687385e-01 1.620180e+00 1.323245e+00 2.850231e+00 1.349223e+00 1.721662e+00 8.699823e-01 9.589770e-01 2.977168e-01 1.624169e+00 1.280459e+00 1.612572e+00 8.056351e-01 1.272187e+00 6.556417e-01 
85 1021 0 0 0 1.203060e+00 2.775860e-01 7.714036e-01 9.948970e-01 1.609569e+00 1.348797e+00 2.819503e+00 1.352729e+00 1.634199e+00 7.481262e-01 9.620554e-01 2.075669e-01 1.649929e+00 1.346203e+00 1.589212e+00 8.481611e-01 1.273954e+00 5.999201e-01 
86 1033 0 0 0 1.206397e+00 2.735904e-01 7.570641e-01 9.983160e-01 1.644693e+00 1.314616e+00 2.912705e+00 1.337969e+00 1.653725e+00 6.447105e-01 8.720139e-01 2.486331e-01 1.608068e+00 1.254007e+00 1.632750e+00 8.262391e-01 1.175464e+00 7.357187e-01 
87 1045 0 0 0 1.195329e+00 2.456808e-01 7.350186e-01 1.067981e+00 1.636670e+00 1.345584e+00 2.995936e+00 1.335761e+00 1.751927e+00 6.076978e-01 8.720801e-01 2.576349e-01 1.555315e+00 1.263591e+00 1.767434e+00 7.701008e-01 1.185829e+00 7.179100e-01 
88 1057 0 0 0 1.126860e+00 1.720670e-01 7.900597e-01 9.861692e-01 1.578956e+00 1.314199e+00 3.033478e+00 1.303533e+00 1.801427e+00 5.248872e-01 9.834645e-01 2.281518e-01 1.564519e+00 1.240107e+00 1.779543e+00 6.861442e-01 1.185579e+00 7.150403e-01 
