%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=212695, 2017/09/27 23:0:50.97)
17 205 2.378596e-01 0 0 2.276115e-01 2.313646e-01 2.316554e-01 2.333357e-01 2.313809e-01 2.404091e-01 2.399076e-01 2.356041e-01 2.283704e-01 2.356045e-01 2.255734e-01 2.332450e-01 2.362832e-01 2.330681e-01 2.342808e-01 2.300079e-01 2.285289e-01 2.303600e-01 
18 217 2.292428e-01 0 0 2.184697e-01 2.245016e-01 2.234578e-01 2.249169e-01 2.227616e-01 2.309490e-01 2.302942e-01 2.272736e-01 2.190896e-01 2.257645e-01 2.175843e-01 2.249394e-01 2.274292e-01 2.239293e-01 2.253991e-01 2.225162e-01 2.206880e-01 2.210551e-01 
19 229 2.191541e-01 0 0 2.080953e-01 2.137369e-01 2.128684e-01 2.142484e-01 2.119681e-01 2.194779e-01 2.189853e-01 2.174659e-01 2.089535e-01 2.170894e-01 2.072172e-01 2.146278e-01 2.179437e-01 2.137759e-01 2.142659e-01 2.116629e-01 2.110988e-01 2.111309e-01 
20 241 2.127213e-01 0 0 2.012245e-01 2.064701e-01 2.066801e-01 2.068439e-01 2.055642e-01 2.127734e-01 2.120138e-01 2.102285e-01 2.024889e-01 2.100374e-01 2.000237e-01 2.078347e-01 2.115305e-01 2.095209e-01 2.082051e-01 2.042811e-01 2.052993e-01 2.047554e-01 
21 253 2.034502e-01 0 0 1.912295e-01 1.967548e-01 1.968698e-01 1.982223e-01 1.961276e-01 2.029241e-01 2.020494e-01 2.001169e-01 1.929560e-01 1.997710e-01 1.912871e-01 1.980447e-01 2.026595e-01 1.996859e-01 1.990012e-01 1.942137e-01 1.957598e-01 1.955571e-01 
22 265 1.982811e-01 0 0 1.857002e-01 1.909761e-01 1.918334e-01 1.926103e-01 1.906879e-01 1.968016e-01 1.962771e-01 1.940233e-01 1.887058e-01 1.938786e-01 1.868831e-01 1.923680e-01 1.969737e-01 1.952297e-01 1.947303e-01 1.882150e-01 1.895661e-01 1.900284e-01 
23 277 1.931671e-01 0 0 1.807930e-01 1.851845e-01 1.862530e-01 1.869411e-01 1.845539e-01 1.915154e-01 1.907088e-01 1.881837e-01 1.857617e-01 1.886258e-01 1.817308e-01 1.906529e-01 1.909829e-01 1.916645e-01 1.901550e-01 1.837811e-01 1.840290e-01 1.845433e-01 
24 289 1.897162e-01 0 0 1.774595e-01 1.809086e-01 1.830918e-01 1.834885e-01 1.804171e-01 1.878206e-01 1.868361e-01 1.837867e-01 1.817901e-01 1.856955e-01 1.776707e-01 1.874771e-01 1.870989e-01 1.879756e-01 1.867734e-01 1.813967e-01 1.799502e-01 1.807724e-01 
25 301 1.912596e-01 0 0 1.783339e-01 1.840689e-01 1.835954e-01 1.844338e-01 1.814977e-01 1.897246e-01 1.881381e-01 1.845546e-01 1.823011e-01 1.868808e-01 1.787373e-01 1.891849e-01 1.877639e-01 1.887549e-01 1.908201e-01 1.825119e-01 1.833403e-01 1.830539e-01 
26 313 1.889627e-01 0 0 1.761704e-01 1.827983e-01 1.807329e-01 1.825133e-01 1.783071e-01 1.872521e-01 1.852405e-01 1.816932e-01 1.795338e-01 1.840379e-01 1.758184e-01 1.879715e-01 1.871701e-01 1.861173e-01 1.883350e-01 1.806859e-01 1.807277e-01 1.804154e-01 
27 325 1.862555e-01 0 0 1.734432e-01 1.792791e-01 1.778173e-01 1.802641e-01 1.752440e-01 1.847228e-01 1.814072e-01 1.789987e-01 1.761502e-01 1.807442e-01 1.725061e-01 1.847164e-01 1.846730e-01 1.828073e-01 1.883437e-01 1.795085e-01 1.774244e-01 1.785933e-01 
28 337 1.817904e-01 0 0 1.686152e-01 1.741337e-01 1.727445e-01 1.753461e-01 1.703046e-01 1.793152e-01 1.765350e-01 1.756131e-01 1.714922e-01 1.756667e-01 1.672011e-01 1.799152e-01 1.793402e-01 1.777618e-01 1.839533e-01 1.770917e-01 1.726988e-01 1.749788e-01 
29 349 1.756754e-01 0 0 1.623187e-01 1.675056e-01 1.661393e-01 1.693790e-01 1.646994e-01 1.730373e-01 1.698179e-01 1.692757e-01 1.649554e-01 1.688080e-01 1.610191e-01 1.737006e-01 1.722973e-01 1.714177e-01 1.781604e-01 1.724586e-01 1.660501e-01 1.691355e-01 
30 361 1.690671e-01 0 0 1.552121e-01 1.613844e-01 1.594198e-01 1.624577e-01 1.577184e-01 1.658115e-01 1.627262e-01 1.624522e-01 1.579948e-01 1.622183e-01 1.550926e-01 1.685103e-01 1.664319e-01 1.652950e-01 1.718242e-01 1.659653e-01 1.597320e-01 1.628599e-01 
31 373 1.642500e-01 0 0 1.509248e-01 1.572530e-01 1.545958e-01 1.576123e-01 1.521096e-01 1.610323e-01 1.574344e-01 1.570860e-01 1.526680e-01 1.567243e-01 1.502216e-01 1.629997e-01 1.612187e-01 1.610638e-01 1.668128e-01 1.606979e-01 1.548497e-01 1.584035e-01 
32 385 1.572393e-01 0 0 1.448932e-01 1.503278e-01 1.475274e-01 1.499757e-01 1.449491e-01 1.534332e-01 1.501279e-01 1.496017e-01 1.460940e-01 1.498432e-01 1.432567e-01 1.551095e-01 1.544766e-01 1.540609e-01 1.591165e-01 1.534386e-01 1.475233e-01 1.520328e-01 
33 397 1.568018e-01 0 0 1.453758e-01 1.498279e-01 1.464511e-01 1.492581e-01 1.444728e-01 1.527194e-01 1.491309e-01 1.483080e-01 1.449626e-01 1.491375e-01 1.419794e-01 1.541732e-01 1.547719e-01 1.538617e-01 1.585651e-01 1.541022e-01 1.476816e-01 1.536862e-01 
34 409 1.586591e-01 0 0 1.473924e-01 1.509612e-01 1.479053e-01 1.507836e-01 1.458215e-01 1.551339e-01 1.511875e-01 1.496292e-01 1.463343e-01 1.503722e-01 1.429901e-01 1.562672e-01 1.563872e-01 1.549591e-01 1.608727e-01 1.550961e-01 1.489944e-01 1.555597e-01 
35 421 1.596971e-01 0 0 1.485263e-01 1.509971e-01 1.483422e-01 1.508630e-01 1.464089e-01 1.555412e-01 1.527090e-01 1.502533e-01 1.465549e-01 1.503907e-01 1.432674e-01 1.592464e-01 1.563601e-01 1.559076e-01 1.618744e-01 1.551856e-01 1.501826e-01 1.572167e-01 
36 433 1.610267e-01 0 0 1.495941e-01 1.518158e-01 1.505703e-01 1.515192e-01 1.470438e-01 1.565235e-01 1.555379e-01 1.515257e-01 1.484835e-01 1.510670e-01 1.447270e-01 1.610551e-01 1.572511e-01 1.565724e-01 1.651434e-01 1.554526e-01 1.515434e-01 1.592110e-01 
37 445 1.515481e-01 0 0 1.402720e-01 1.427674e-01 1.409650e-01 1.421033e-01 1.382554e-01 1.465734e-01 1.459677e-01 1.416677e-01 1.391856e-01 1.416263e-01 1.365822e-01 1.507137e-01 1.471560e-01 1.466002e-01 1.567216e-01 1.453230e-01 1.423555e-01 1.491812e-01 
38 457 1.461037e-01 0 0 1.362610e-01 1.372800e-01 1.357952e-01 1.364395e-01 1.328710e-01 1.422931e-01 1.400543e-01 1.365784e-01 1.340407e-01 1.360535e-01 1.314128e-01 1.446829e-01 1.423267e-01 1.422527e-01 1.507227e-01 1.397876e-01 1.364654e-01 1.430433e-01 
39 469 1.428351e-01 0 0 1.330100e-01 1.337868e-01 1.319359e-01 1.343451e-01 1.295432e-01 1.397974e-01 1.364208e-01 1.328876e-01 1.314622e-01 1.322474e-01 1.277096e-01 1.416657e-01 1.386846e-01 1.387620e-01 1.463085e-01 1.363894e-01 1.328163e-01 1.390458e-01 
40 481 1.423936e-01 0 0 1.338510e-01 1.328713e-01 1.314940e-01 1.345170e-01 1.288245e-01 1.393450e-01 1.355365e-01 1.325182e-01 1.309397e-01 1.321934e-01 1.269683e-01 1.408156e-01 1.376569e-01 1.379112e-01 1.452944e-01 1.353925e-01 1.320429e-01 1.394689e-01 
41 493 1.340664e-01 0 0 1.265848e-01 1.249329e-01 1.231592e-01 1.267800e-01 1.206306e-01 1.308909e-01 1.271325e-01 1.243054e-01 1.226724e-01 1.241813e-01 1.194281e-01 1.319665e-01 1.302420e-01 1.289781e-01 1.366355e-01 1.271840e-01 1.236887e-01 1.309059e-01 
42 505 1.311979e-01 0 0 1.237611e-01 1.214727e-01 1.206333e-01 1.235394e-01 1.178381e-01 1.275658e-01 1.249598e-01 1.211217e-01 1.195141e-01 1.214477e-01 1.160984e-01 1.292121e-01 1.281893e-01 1.272125e-01 1.334821e-01 1.239555e-01 1.213037e-01 1.275499e-01 
43 517 1.294758e-01 0 0 1.222079e-01 1.195640e-01 1.186336e-01 1.215765e-01 1.162394e-01 1.259308e-01 1.237741e-01 1.200330e-01 1.174340e-01 1.193705e-01 1.141762e-01 1.273261e-01 1.264367e-01 1.252086e-01 1.310915e-01 1.221252e-01 1.195634e-01 1.254302e-01 
44 529 1.243256e-01 0 0 1.177750e-01 1.141541e-01 1.135864e-01 1.161580e-01 1.116076e-01 1.203937e-01 1.186810e-01 1.150507e-01 1.120626e-01 1.150147e-01 1.093125e-01 1.220183e-01 1.212464e-01 1.198169e-01 1.250766e-01 1.177494e-01 1.143375e-01 1.200813e-01 
45 541 1.255969e-01 0 0 1.199582e-01 1.162305e-01 1.140873e-01 1.170071e-01 1.136917e-01 1.222882e-01 1.202840e-01 1.159889e-01 1.126209e-01 1.155271e-01 1.099763e-01 1.235846e-01 1.223346e-01 1.212042e-01 1.257129e-01 1.189861e-01 1.165676e-01 1.213820e-01 
46 553 1.258307e-01 0 0 1.199859e-01 1.160630e-01 1.139915e-01 1.164720e-01 1.137565e-01 1.221960e-01 1.215890e-01 1.162320e-01 1.124584e-01 1.151803e-01 1.098903e-01 1.238728e-01 1.223272e-01 1.214307e-01 1.252360e-01 1.192943e-01 1.167341e-01 1.216754e-01 
47 565 1.314736e-01 0 0 1.250466e-01 1.212424e-01 1.186970e-01 1.209975e-01 1.188592e-01 1.283536e-01 1.307922e-01 1.215994e-01 1.176124e-01 1.211593e-01 1.148673e-01 1.289297e-01 1.285739e-01 1.262939e-01 1.307103e-01 1.244810e-01 1.218330e-01 1.268473e-01 
48 577 1.395214e-01 0 0 1.318971e-01 1.282545e-01 1.256613e-01 1.292304e-01 1.256992e-01 1.366107e-01 1.435874e-01 1.287303e-01 1.245207e-01 1.284587e-01 1.225862e-01 1.378743e-01 1.362607e-01 1.334321e-01 1.379989e-01 1.313601e-01 1.298843e-01 1.339173e-01 
49 589 1.552744e-01 0 0 1.463908e-01 1.423282e-01 1.400052e-01 1.441705e-01 1.391726e-01 1.540546e-01 1.641694e-01 1.430534e-01 1.383346e-01 1.425351e-01 1.363477e-01 1.539514e-01 1.518678e-01 1.479184e-01 1.530372e-01 1.460582e-01 1.445863e-01 1.489561e-01 
50 601 1.704195e-01 0 0 1.602154e-01 1.571620e-01 1.526441e-01 1.586298e-01 1.521633e-01 1.682139e-01 1.831159e-01 1.565782e-01 1.513783e-01 1.581207e-01 1.495306e-01 1.685265e-01 1.659970e-01 1.616335e-01 1.671438e-01 1.611301e-01 1.593742e-01 1.631822e-01 
51 613 1.777395e-01 0 0 1.664997e-01 1.646838e-01 1.587504e-01 1.654712e-01 1.578199e-01 1.746511e-01 1.912597e-01 1.632189e-01 1.579207e-01 1.664891e-01 1.553510e-01 1.752041e-01 1.723047e-01 1.679185e-01 1.731327e-01 1.687694e-01 1.658311e-01 1.692118e-01 
52 625 1.851404e-01 0 0 1.731078e-01 1.719116e-01 1.657444e-01 1.715260e-01 1.640109e-01 1.815669e-01 1.993465e-01 1.689641e-01 1.636965e-01 1.758997e-01 1.612088e-01 1.820371e-01 1.788050e-01 1.753147e-01 1.795182e-01 1.763942e-01 1.721576e-01 1.777205e-01 
53 637 1.929170e-01 0 0 1.801198e-01 1.789738e-01 1.722038e-01 1.780547e-01 1.702072e-01 1.893951e-01 2.070893e-01 1.753939e-01 1.705451e-01 1.864611e-01 1.679078e-01 1.891624e-01 1.851992e-01 1.827527e-01 1.861117e-01 1.861243e-01 1.799420e-01 1.847284e-01 
54 649 1.906704e-01 0 0 1.771748e-01 1.762322e-01 1.691569e-01 1.752417e-01 1.682115e-01 1.867509e-01 2.045082e-01 1.731649e-01 1.674911e-01 1.851672e-01 1.657534e-01 1.856409e-01 1.819356e-01 1.802845e-01 1.831156e-01 1.843346e-01 1.773522e-01 1.821356e-01 
55 661 1.912505e-01 0 0 1.772138e-01 1.765909e-01 1.690291e-01 1.753651e-01 1.704734e-01 1.863632e-01 2.045982e-01 1.728337e-01 1.672299e-01 1.887728e-01 1.659035e-01 1.849283e-01 1.825870e-01 1.798585e-01 1.837773e-01 1.842263e-01 1.775856e-01 1.816198e-01 
56 673 1.821491e-01 0 0 1.679178e-01 1.676931e-01 1.606015e-01 1.666489e-01 1.630638e-01 1.775924e-01 1.935476e-01 1.638347e-01 1.582885e-01 1.801206e-01 1.569317e-01 1.756029e-01 1.732284e-01 1.710099e-01 1.749148e-01 1.757519e-01 1.683622e-01 1.717978e-01 
57 685 1.733266e-01 0 0 1.590169e-01 1.589039e-01 1.526301e-01 1.588193e-01 1.550185e-01 1.685965e-01 1.842965e-01 1.559400e-01 1.508253e-01 1.709491e-01 1.484807e-01 1.660109e-01 1.638454e-01 1.619648e-01 1.658329e-01 1.664357e-01 1.602557e-01 1.623589e-01 
58 697 1.710268e-01 0 0 1.563118e-01 1.565895e-01 1.500967e-01 1.581476e-01 1.555973e-01 1.669311e-01 1.822468e-01 1.544196e-01 1.487095e-01 1.678317e-01 1.477629e-01 1.633395e-01 1.613152e-01 1.603149e-01 1.634387e-01 1.633575e-01 1.574547e-01 1.601809e-01 
59 709 1.682224e-01 0 0 1.537074e-01 1.534160e-01 1.498976e-01 1.567073e-01 1.538655e-01 1.635719e-01 1.784527e-01 1.513173e-01 1.452435e-01 1.644703e-01 1.454431e-01 1.600695e-01 1.577378e-01 1.573041e-01 1.618055e-01 1.601669e-01 1.543151e-01 1.565854e-01 
60 721 1.693962e-01 0 0 1.553371e-01 1.541414e-01 1.508411e-01 1.573196e-01 1.546663e-01 1.654757e-01 1.786294e-01 1.514790e-01 1.461922e-01 1.644298e-01 1.471984e-01 1.621353e-01 1.580395e-01 1.579537e-01 1.635302e-01 1.635047e-01 1.549101e-01 1.566429e-01 
61 733 1.701074e-01 0 0 1.556950e-01 1.556485e-01 1.507709e-01 1.576416e-01 1.546051e-01 1.664380e-01 1.784969e-01 1.526201e-01 1.458657e-01 1.647165e-01 1.475947e-01 1.620130e-01 1.580495e-01 1.586613e-01 1.634222e-01 1.640463e-01 1.556450e-01 1.582445e-01 
62 745 1.764331e-01 0 0 1.606097e-01 1.614771e-01 1.557843e-01 1.641073e-01 1.599381e-01 1.735811e-01 1.858630e-01 1.579910e-01 1.506491e-01 1.697877e-01 1.528718e-01 1.673150e-01 1.628218e-01 1.651050e-01 1.687348e-01 1.697381e-01 1.641405e-01 1.644310e-01 
63 757 1.785565e-01 0 0 1.619549e-01 1.632177e-01 1.568732e-01 1.675263e-01 1.631409e-01 1.773987e-01 1.881915e-01 1.588940e-01 1.519583e-01 1.710309e-01 1.547522e-01 1.681669e-01 1.638438e-01 1.682875e-01 1.708268e-01 1.706762e-01 1.657395e-01 1.661271e-01 
64 769 1.765013e-01 0 0 1.594705e-01 1.609816e-01 1.549754e-01 1.659600e-01 1.611189e-01 1.771587e-01 1.855156e-01 1.566685e-01 1.496841e-01 1.684314e-01 1.524703e-01 1.660967e-01 1.608891e-01 1.673315e-01 1.696124e-01 1.704304e-01 1.635621e-01 1.639312e-01 
65 781 1.784339e-01 0 0 1.606052e-01 1.630426e-01 1.571700e-01 1.689007e-01 1.622910e-01 1.819304e-01 1.863281e-01 1.577693e-01 1.506210e-01 1.694380e-01 1.534941e-01 1.688482e-01 1.630199e-01 1.701863e-01 1.720007e-01 1.723205e-01 1.646971e-01 1.652712e-01 
66 793 1.757056e-01 0 0 1.589182e-01 1.599584e-01 1.550982e-01 1.666650e-01 1.593916e-01 1.792708e-01 1.825570e-01 1.557472e-01 1.475168e-01 1.666928e-01 1.509426e-01 1.665837e-01 1.604955e-01 1.668695e-01 1.704111e-01 1.695796e-01 1.621860e-01 1.619663e-01 
67 805 1.739052e-01 0 0 1.569670e-01 1.586639e-01 1.529577e-01 1.652252e-01 1.577154e-01 1.771981e-01 1.812852e-01 1.540733e-01 1.451211e-01 1.654965e-01 1.492959e-01 1.654781e-01 1.591788e-01 1.650371e-01 1.690492e-01 1.677952e-01 1.602936e-01 1.600258e-01 
68 817 1.699084e-01 0 0 1.525502e-01 1.549786e-01 1.502091e-01 1.614577e-01 1.530674e-01 1.734530e-01 1.761254e-01 1.514260e-01 1.410181e-01 1.610306e-01 1.454616e-01 1.611051e-01 1.549662e-01 1.607232e-01 1.655161e-01 1.635141e-01 1.571299e-01 1.556358e-01 
69 829 1.628346e-01 0 0 1.457233e-01 1.478925e-01 1.430176e-01 1.539193e-01 1.464129e-01 1.658017e-01 1.679664e-01 1.469679e-01 1.348587e-01 1.541685e-01 1.390252e-01 1.545587e-01 1.477020e-01 1.542812e-01 1.584176e-01 1.560042e-01 1.501224e-01 1.487842e-01 
70 841 1.565298e-01 0 0 1.392590e-01 1.420448e-01 1.378620e-01 1.481295e-01 1.401504e-01 1.588771e-01 1.610179e-01 1.415471e-01 1.289052e-01 1.471687e-01 1.332490e-01 1.491888e-01 1.422869e-01 1.476041e-01 1.531717e-01 1.495428e-01 1.442985e-01 1.425535e-01 
71 853 1.543064e-01 0 0 1.372371e-01 1.397708e-01 1.356238e-01 1.458833e-01 1.380012e-01 1.560358e-01 1.586297e-01 1.406070e-01 1.284238e-01 1.457186e-01 1.309045e-01 1.463551e-01 1.394157e-01 1.451087e-01 1.507857e-01 1.468374e-01 1.425533e-01 1.405588e-01 
72 865 1.570920e-01 0 0 1.403459e-01 1.419498e-01 1.388107e-01 1.476262e-01 1.403739e-01 1.584053e-01 1.606653e-01 1.443665e-01 1.314852e-01 1.484817e-01 1.336276e-01 1.486709e-01 1.423246e-01 1.486687e-01 1.542594e-01 1.493575e-01 1.442263e-01 1.440679e-01 
73 877 1.581684e-01 0 0 1.404971e-01 1.424329e-01 1.400747e-01 1.479733e-01 1.411727e-01 1.590355e-01 1.610159e-01 1.450106e-01 1.321754e-01 1.493197e-01 1.351331e-01 1.488559e-01 1.442328e-01 1.498867e-01 1.550490e-01 1.499305e-01 1.444599e-01 1.466454e-01 
74 889 1.509138e-01 0 0 1.336521e-01 1.351858e-01 1.333481e-01 1.412082e-01 1.338383e-01 1.509052e-01 1.530454e-01 1.385739e-01 1.257492e-01 1.416937e-01 1.297143e-01 1.413921e-01 1.374179e-01 1.424657e-01 1.477204e-01 1.425150e-01 1.377537e-01 1.398263e-01 
75 901 1.428783e-01 0 0 1.256644e-01 1.282510e-01 1.254790e-01 1.337186e-01 1.258398e-01 1.422167e-01 1.443804e-01 1.306028e-01 1.186227e-01 1.348285e-01 1.224549e-01 1.334364e-01 1.300827e-01 1.350953e-01 1.397172e-01 1.348473e-01 1.299699e-01 1.319085e-01 
76 913 1.339966e-01 0 0 1.174159e-01 1.195824e-01 1.173585e-01 1.248094e-01 1.192682e-01 1.333196e-01 1.348926e-01 1.222858e-01 1.114620e-01 1.261007e-01 1.144188e-01 1.250946e-01 1.217841e-01 1.262057e-01 1.310230e-01 1.256480e-01 1.216282e-01 1.233055e-01 
77 925 1.278857e-01 0 0 1.118453e-01 1.134795e-01 1.119291e-01 1.182517e-01 1.148220e-01 1.270377e-01 1.281160e-01 1.161373e-01 1.061807e-01 1.199297e-01 1.091181e-01 1.186364e-01 1.163312e-01 1.201884e-01 1.248979e-01 1.195102e-01 1.153532e-01 1.184505e-01 
78 937 1.235468e-01 0 0 1.073855e-01 1.089912e-01 1.082948e-01 1.141833e-01 1.108087e-01 1.223246e-01 1.230447e-01 1.117666e-01 1.027178e-01 1.151863e-01 1.048949e-01 1.149657e-01 1.123316e-01 1.163447e-01 1.204490e-01 1.152283e-01 1.106884e-01 1.139226e-01 
79 949 1.202416e-01 0 0 1.041883e-01 1.070517e-01 1.052796e-01 1.109269e-01 1.072814e-01 1.185562e-01 1.200482e-01 1.092210e-01 9.956550e-02 1.114383e-01 1.015957e-01 1.119704e-01 1.088794e-01 1.128071e-01 1.169645e-01 1.121669e-01 1.072797e-01 1.103723e-01 
80 961 1.205439e-01 0 0 1.045079e-01 1.076768e-01 1.059513e-01 1.115598e-01 1.072455e-01 1.182878e-01 1.205089e-01 1.089704e-01 1.000186e-01 1.121441e-01 1.021069e-01 1.118468e-01 1.086026e-01 1.132109e-01 1.166228e-01 1.120822e-01 1.074976e-01 1.133024e-01 
81 973 1.173814e-01 0 0 1.013199e-01 1.050678e-01 1.029647e-01 1.083098e-01 1.041800e-01 1.143933e-01 1.171929e-01 1.062052e-01 9.729403e-02 1.087942e-01 9.995810e-02 1.086227e-01 1.058452e-01 1.098378e-01 1.132434e-01 1.093405e-01 1.042187e-01 1.101345e-01 
82 985 1.162955e-01 0 0 9.972384e-02 1.045015e-01 1.022246e-01 1.066850e-01 1.026838e-01 1.130963e-01 1.158623e-01 1.052659e-01 9.602171e-02 1.073589e-01 1.001763e-01 1.073604e-01 1.043480e-01 1.092924e-01 1.120588e-01 1.077907e-01 1.038232e-01 1.089040e-01 
83 997 1.157669e-01 0 0 9.853819e-02 1.036887e-01 1.023509e-01 1.056657e-01 1.015444e-01 1.124787e-01 1.149850e-01 1.061934e-01 9.595436e-02 1.062815e-01 9.977019e-02 1.071207e-01 1.032693e-01 1.083671e-01 1.119275e-01 1.074443e-01 1.037445e-01 1.084057e-01 
84 1009 1.144113e-01 0 0 9.694662e-02 1.020195e-01 1.011854e-01 1.040639e-01 1.000011e-01 1.119796e-01 1.132813e-01 1.051914e-01 9.467063e-02 1.046239e-01 9.829421e-02 1.059049e-01 1.018041e-01 1.068632e-01 1.099640e-01 1.060014e-01 1.023394e-01 1.076493e-01 
85 1021 1.159889e-01 0 0 9.767377e-02 1.027321e-01 1.036915e-01 1.048632e-01 1.007360e-01 1.137213e-01 1.143435e-01 1.067018e-01 9.626844e-02 1.068079e-01 9.903777e-02 1.077574e-01 1.026263e-01 1.079811e-01 1.111280e-01 1.071174e-01 1.031596e-01 1.098673e-01 
86 1033 1.165740e-01 0 0 9.755653e-02 1.030462e-01 1.042379e-01 1.048290e-01 1.011220e-01 1.140556e-01 1.152327e-01 1.070954e-01 9.625375e-02 1.102416e-01 9.963781e-02 1.077705e-01 1.025669e-01 1.085266e-01 1.113918e-01 1.073291e-01 1.045183e-01 1.109535e-01 
